LithoID,SampleID,Isdrillhol,Ishikawa_I,Chlorite_I,Na2O_CaO__,K2O__K2O_N,Na2O__Na2O,ACN_Index,S_C__wt___,S__S_C___x,Total_BM__,Affinity,Revised_gr,Revised_su,Al2O3_TiO2,Zr_Al2O3,Zr_TiO2,Zr_Y,Zr_Nb,Nb_Y,Th_Yb,La_Yb_n,Th_Nb_n,SiO2_4AES_,TiO2_4AES_,Al2O3_4AES,Fe2O3_4AES,MnO_4AES_p,MgO_4AES_p,CaO_4AES_p,Na2O_4AES_,K2O_4AES_p,P2O5_4AES_,Cr2O3_4AES,TOT_C_4AES,TOT_S_4AES,LOI_4AES_p,Sum_4AES_p,Ba_4AES_pp,Cu_1DXMS_p,Pb_1DXMS_p,Zn_1DXMS_p,Ag_1DXMS_p,Au_1DXMS_p,As_1DXMS_p,Sb_1DXMS_p,Bi_1DXMS_p,Cd_1DXMS_p,Hg_1DXMS_p,Tl_1DXMS_p,Se_1DXMS_p,V_4AES_ppm,Ni_4AES_pp,Ni_1DXMS_p,Co_4AES_pp,Sc_4AES_pp,Rb_4AES_pp,Sr_4AES_pp,Cs_4AES_pp,Sn_4AES_pp,W_4AES_ppm,Mo_1DXMS_p,Ga_4AES_pp,Be_4AES_pp,U_4AES_ppm,Hf_4AES_pp,Ta_4AES_pp,Th_4AES_pp,Nb_4AES_pp,Y_4AES_ppm,Zr_4AES_pp,La_4AES_pp,Ce_4AES_pp,Pr_4AES_pp,Nd_4AES_pp,Sm_4AES_pp,Eu_4AES_pp,Gd_4AES_pp,Tb_4AES_pp,Dy_4AES_pp,Ho_4AES_pp,Er_4AES_pp,Tm_4AES_pp,Yb_4AES_pp,Lu_4AES_pp,Wgt_4AES_k,LABJOBNO,Cat__Al,Cat__Fe_Ti,Cat__Mg,FeO,Cat_Al,Cat_Fe,Cat_Ti,Cat_Mg,MERGE,MERGE_2
0,92J0817,N,45.5,77.9,5.3,3.1,92.4,2.4,0.75,14.666667,223,THOL,Mafic,C,6.367804,8.56,54.508406,3.451613,17.833333,0.193548,0.146341,0.997221,0.838824,52.92,1.963,12.5,16.1,0.218,4.25,3.22,2.08,0.17,0.15,0.001461,0.64,0.11,5.56,99.13,46,40,3,180,< 0.5,,< 5,< 0.5,< 0.4,,,< 0.1,,494,30,0,53,45,8,78,< 0.5,2,< 1,< 2,20,< 1,0,3.1,0.3,0.6,6,31,107,5.7,15.5,2.54,12.8,3.7,1.07,5.6,0.9,5.9,1.3,3.9,0.62,4.1,0.62,0,,42.50515161,39.21511273,18.27973566,14.48678,24.51893843,20.1636556,2.457436154,10.54459744,Mafic C,THOL Mafic C
610342,K63-19,N,35.9,64.3,9.2,10.6,65.2,1.4,1.66,9.036145,248,THOL,Mafic,C,6.323383,12.163651,76.915423,3.412804,19.325,0.1766,0.138889,1.238196,0.733971,48.14,2.01,12.71,13.99,0.21,4.04,7.12,2.04,1.09,0.215,0.008,1.51,0.15,8.2,99.78,245,100,1,147,<0.1,1,0.7,<0.1,<0.1,<0.1,<0.01,<0.1,1,386,56,59.5,55,43,37.8,112.9,1.3,3,<0.5,0.5,20.3,1,0.3,5.4,0.5,0.7,8,45.3,154.6,8.7,24.5,3.66,17.1,5.29,1.61,7.05,1.29,7.77,1.67,4.98,0.72,5.04,0.73,1.16,VAN09005164,45.33559685,36.43700934,18.22739381,12.588202,24.93085659,17.52108955,2.516274412,10.02357028,Mafic C,THOL Mafic C
609619,83J0368,N,35.5,68.5,10.5,2.8,91,1.2,0.09,77.777778,113.2,THOL,Mafic,C,6.276969,7.186251,45.107878,2.757669,21.404762,0.128834,0.14245,0.878743,0.998599,47.92,1.993,12.51,19.3,0.27,5.47,7.47,3.02,0.3,0.178,0.007,0.02,0.07,1.3,99.73,45,79.5,0.7,33,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,507,41,14.1,55.9,54,6.7,103.1,0.1,<1,<0.5,0.4,17.5,<1,0.2,2.5,0.3,0.5,4.2,32.6,89.9,4.3,13.1,2.08,11.4,3.36,1.23,4.67,0.88,5.49,1.2,3.52,0.57,3.51,0.54,0.73,VAN09004085,37.88193361,41.16673724,20.95132915,17.36614,24.53855358,24.1713387,2.494992489,13.57151718,Mafic C,THOL Mafic C
609589,74F1207,N,33.8,62.1,11.5,2.1,91.5,1.2,0.1,30,101.1,THOL,Mafic,C,6.164443,5.593575,34.481274,2.934066,24.272727,0.120879,0.067568,0.920858,0.508378,48.97,2.323,14.32,14.69,0.29,5.62,8.8,2.69,0.25,0.25,0.021,0.07,0.03,1.5,99.74,81,53.4,3.7,44,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,431,102,45.3,55.6,37,7.8,191.2,0.2,<1,<0.5,0.2,19,<1,0,2.4,0.2,0.2,3.3,27.3,80.1,3.8,11.3,1.81,9.6,3.27,1.36,4.42,0.81,4.94,1.04,3.16,0.46,2.96,0.44,0.66,VAN09004085,44.34730001,33.63814525,22.01455474,13.218062,28.08889586,18.39777023,2.908112168,13.94367944,Mafic C,THOL Mafic C
0,KL1652,N,40.8,69,9.5,2.2,92.8,1.4,0.19,63.157895,110.7,THOL,Mafic,C,6.156987,6.507001,40.063521,2.830128,22.641026,0.125,0.119048,1.046062,0.860332,47.58,2.204,13.57,16.59,0.2,6.35,6.81,2.69,0.21,0.175,0.012,0.07,0.12,3.3,99.73,27,38.3,0.4,72,<0.1,4.1,0.7,0.2,<0.1,<0.1,<0.01,<0.1,<0.5,502,41,33.2,43.2,49,5.6,133,0.1,<1,<0.5,0.3,19.1,<1,0.1,2.6,0.3,0.4,3.9,31.2,88.3,4.9,14.3,2.11,10.9,3.54,1.37,4.69,0.87,5.32,1.21,3.42,0.54,3.36,0.52,0.63,VAN09006313,40.38556099,35.71050276,23.90393626,14.927682,26.61775956,20.77733207,2.759138708,15.75486912,Mafic C,THOL Mafic C
610001,92J0777,N,30.8,66,10.3,1.4,95.8,1.2,0.16,43.75,146.4,THOL,Mafic,C,6.115385,8.215409,50.240385,2.470449,23.75,0.104019,0.110865,0.874756,0.953209,49.9,2.08,12.72,17.36,0.24,4.44,6.84,3.46,0.15,0.219,0.003,0.09,0.07,2.4,99.76,95,50.8,2.6,93,0.1,2.1,0.6,0.2,<0.1,<0.1,<0.01,<0.1,<0.5,428,24,22.8,42,45,5.1,150.4,1,1,<0.5,0.2,19.4,<1,0.1,3.1,0.3,0.5,4.4,42.3,104.5,5.5,16.2,2.63,14,4.39,1.59,6,1.13,7.02,1.54,4.51,0.7,4.51,0.69,0.94,VAN09004086,41.36895866,40.36603312,18.26500823,15.620528,24.95047174,21.74168082,2.603905859,11.01600298,Mafic C,THOL Mafic C
609903,73J1804,N,33.7,67.5,10.3,4.2,88,1.2,0.14,57.142857,237.6,THOL,Mafic,C,6.11001,10.81103,66.0555,3.057339,24.236364,0.126147,0.085653,0.890865,0.610053,49.48,2.018,12.33,18.59,0.23,4.81,7.04,3.3,0.45,0.147,0.003,0.06,0.08,1.3,99.75,70,77.4,1.2,159,<0.1,<0.5,<0.5,<0.1,<0.1,0.2,0.02,<0.1,<0.5,473,<20,12.1,45,47,14.8,135.1,0.6,<1,<0.5,0.4,21.3,<1,0.1,3.7,0.4,0.4,5.5,43.6,133.3,5.8,17.6,2.63,15.1,4.66,1.42,6.53,1.22,7.38,1.61,4.93,0.71,4.67,0.69,0.47,VAN09004086,39.05425168,41.67494829,19.27080003,16.727282,24.18548087,23.28213401,2.526289434,11.93400323,Mafic C,THOL Mafic C
609805,76J0070,N,30.1,48.1,10.8,17.9,65.8,1.3,3.43,22.157434,111.5,THOL,Mafic,C,6.090589,7.400722,45.074758,3.727273,22.777778,0.163636,0.165017,1.231009,0.932026,49.12,2.274,13.85,9.28,0.13,2.3,6.26,4.5,2.34,0.171,0.003,2.67,0.76,9.6,99.79,72,31.7,1.8,78,<0.1,26.4,3.3,0.2,<0.1,<0.1,0.01,<0.1,<0.5,566,41,22.6,45.7,55,46.4,77.2,1.5,<1,37.9,0.2,22.7,1,0.2,3.5,0.3,0.5,4.5,27.5,102.5,5.2,14.6,2.18,10.3,3.26,1.4,4.06,0.77,4.77,0.99,3.02,0.45,3.03,0.43,0.32,VAN09004086,57.38389525,30.5624843,12.05362045,8.350144,27.16698378,11.62228099,2.846770155,5.706488029,Mafic C,THOL Mafic C
610176,TI1638,N,22.1,57.6,13.4,0.1,99,0.8,2.43,0.411523,204.3,THOL,Mafic,C,6.049383,7.97693,48.255502,3.257246,21.926829,0.148551,0.144404,1.424241,0.818364,41.31,1.863,11.27,16.04,0.18,3.79,11.35,2.05,0.02,0.19,<0.002,2.42,<0.02,11.7,99.83,18,77.3,2,125,<0.1,1.2,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,0.6,423,<20,21.7,49.9,43,0.5,164.4,0.3,1,<0.5,0.2,16.2,<1,0,2.7,0.3,0.4,4.1,27.6,89.9,5.5,13.9,2.21,10.5,3.36,1.13,4.26,0.76,4.72,0.98,2.82,0.43,2.77,0.44,0.64,VAN09005164,40.99042781,41.57355978,17.43601241,14.432792,22.10627489,20.08851154,2.332248373,9.403299839,Mafic C,THOL Mafic C
0,KL0796,N,39.4,65.6,11,7,72,1.2,0.37,67.567568,96,THOL,Mafic,C,5.927107,5.734051,33.986333,2.742647,23.3125,0.117647,0.071174,1.021067,0.524265,47.87,2.195,13.01,16.5,0.24,6.32,8.86,2.13,0.83,0.22,0.016,0.12,0.25,1.6,99.76,58,57.4,0.6,38,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,0.5,398,74,31.8,46.1,42,28.7,112.7,0.7,<1,0.6,0.4,17.2,<1,0.1,2.2,0.2,0.2,3.2,27.2,74.6,4,11.2,1.77,9,2.94,1.21,4.09,0.75,4.34,1.01,2.95,0.45,2.81,0.45,0.54,VAN09006313,39.49609681,36.23537799,24.2685252,14.8467,25.51931112,20.66461598,2.747871808,15.68043667,Mafic C,THOL Mafic C
609666,73S0763,N,30.8,68.4,9.8,1.6,92.3,1.2,0.23,82.608696,182.1,THOL,Mafic,C,5.80756,10.076078,58.517428,2.733945,20.912281,0.130734,0.151188,1.301364,1.030134,50.35,2.037,11.83,19,0.24,4.19,7.85,1.92,0.16,0.16,<0.002,0.04,0.19,2,99.75,34,75.4,1.7,105,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,398,<20,6.7,46.7,43,4.3,132.3,0.5,3,<0.5,0.5,19.1,<1,0.2,3.8,0.3,0.7,5.7,43.6,119.2,8.4,21.1,3.14,15.4,4.48,1.68,6.04,1.13,7.26,1.56,4.56,0.71,4.63,0.71,0.7,VAN09004085,38.70928086,43.94893382,17.34178533,17.0962,23.20472333,23.79561841,2.550075113,10.39573254,Mafic C,THOL Mafic C
610277,404-55,N,34.2,70.1,8.8,7.8,81.9,1.4,0.5,82,148.5,THOL,Mafic,C,5.751271,9.662379,55.570966,2.731818,21.854545,0.125,0.083682,0.960401,0.610053,48.37,2.163,12.44,19.02,0.25,3.82,5.41,3.35,0.74,0.162,<0.002,0.09,0.41,4.1,99.83,123,19.9,0.6,128,<0.1,1.5,1.4,<0.1,<0.1,<0.1,0.03,<0.1,0.6,242,<20,1.6,43.6,44,28.7,98,9.2,1,0.6,0.3,21.7,<1,0.1,3.8,0.3,0.4,5.5,44,120.2,6.4,18.2,2.76,14.4,4.58,1.59,6.39,1.2,7.34,1.6,4.86,0.75,4.78,0.76,0.61,VAN09005164,40.39442868,43.91589886,15.68967245,17.114196,24.40124752,23.82066643,2.707811718,9.477732291,Mafic C,THOL Mafic C
609583,74F1187,N,30.9,66.9,8.9,2,96.1,1.4,0.16,75,48.5,THOL,Mafic,C,5.750829,13.261944,76.267172,2.998138,26.393443,0.113594,0.070053,0.75373,0.550048,54.62,2.111,12.14,15.8,0.18,3.79,4.41,4.45,0.18,0.523,<0.002,0.04,0.12,1.6,99.82,44,10.3,1.2,37,<0.1,1.2,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,89,<20,1,21.3,36,5.1,104.8,0.2,<1,2.2,0.3,20,<1,0.2,4.8,0.4,0.4,6.1,53.7,161,6,17.8,3.1,17,5.61,2.27,7.86,1.46,8.96,1.91,5.78,0.88,5.71,0.89,1.19,VAN09004085,42.79278903,40.30900729,16.89820368,14.21684,23.812793,19.78793531,2.642714071,9.403299839,Mafic C,THOL Mafic C
609587,74F1204,N,36.7,66.2,11.4,4.8,79.1,1.2,0.12,83.333333,150,THOL,Mafic,C,5.681724,5.696572,32.366349,2.711806,23.666667,0.114583,0.09772,0.864498,0.762567,45.67,2.413,13.71,18.22,0.22,6.04,9.23,2.16,0.57,0.226,0.02,0.02,0.1,1.2,99.7,83,110.7,1.3,38,<0.1,1.1,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,578,77,34.4,49,47,25.9,195.4,0.9,<1,0.6,0.6,18,<1,0,2.3,0.2,0.3,3.3,28.8,78.1,3.7,11.2,1.77,9.5,3.14,1.25,4.32,0.8,4.87,1.1,3.26,0.48,3.07,0.48,1.2,VAN09004085,39.71251027,38.15775295,22.12973679,16.394356,26.89237167,22.81874565,3.020781172,14.98573378,Mafic C,THOL Mafic C
610361,RE66-02,N,35.9,74.6,7.5,6.9,83.9,2,1.28,29.6875,294.8,THOL,Mafic,C,5.639557,9.322952,52.57732,4.715753,12.518182,0.376712,0.12945,1.810659,0.305027,43.08,2.619,14.77,20.67,0.31,3.64,4.6,2.87,0.55,0.378,0.009,0.9,0.38,6.3,99.8,139,80.2,2.6,212,<0.1,1.7,4.3,<0.1,<0.1,0.1,0.01,<0.1,<0.5,351,48,48.5,48.4,32,18.1,98.4,0.6,2,<0.5,0.2,23.5,<1,0.2,4.1,0.7,0.4,11,29.2,137.7,7.8,23,3.49,18.7,5.1,1.67,6.07,1.02,5.65,1.17,3.23,0.46,3.09,0.43,0.94,VAN09005164,43.13267796,43.4218289,13.44549315,18.598866,28.97157765,25.88712802,3.278668002,9.031137576,Mafic C,THOL Mafic C
609878,85J0800,N,37.1,72,9.3,1.3,96.8,1.3,0.3,6.666667,135.1,THOL,Mafic,C,5.415037,7.343499,39.765319,3.588235,18.673469,0.192157,0,0.976072,0,45.38,2.301,12.46,20.7,0.29,5.36,5.7,3.6,0.12,0.316,0.005,0.28,<0.02,3.5,99.73,32,39.3,0.8,95,<0.1,<0.5,27.4,0.1,<0.1,<0.1,<0.01,<0.1,<0.5,463,65,39.7,47.8,50,2.8,73.4,0.3,<1,<0.5,<0.1,17.5,<1,0.1,2.3,0.3,0,4.9,25.5,91.5,4.3,12.7,1.85,9.5,3.23,1.35,4.22,0.8,5.23,1.03,3.11,0.47,3.16,0.48,0.97,VAN09004086,36.72810532,43.28732979,19.98456489,18.62586,24.44047783,25.92470005,2.880570856,13.29859819,Mafic C,THOL Mafic C
0,KL1631,N,29.3,63.3,8.6,0.7,98.3,1.3,1.66,60.240964,100.5,THOL,Mafic,C,5.392771,13.458445,72.578313,3.486111,26.892857,0.12963,0.149254,0.474121,1.048529,55.43,2.075,11.19,13.62,0.1,3.52,5.21,3.42,0.06,0.418,<0.002,0.66,1,4.8,99.83,14,9.9,1.6,89,<0.1,105.9,3.4,<0.1,0.1,<0.1,<0.01,<0.1,0.9,228,42,19,29.7,37,0.4,42.9,<0.1,<1,5.6,0.9,18.5,<1,0.2,4,0.4,0.7,5.6,43.2,150.6,3.1,13.3,2.63,16.2,5.34,2.08,7.27,1.3,8.22,1.71,4.6,0.72,4.69,0.72,0.58,VAN09006313,43.60385018,39.04665473,17.34949509,12.255276,21.94935368,17.05770119,2.59764647,8.733407766,Mafic C,THOL Mafic C
609681,73J1798,N,28.3,64.1,11.5,3.6,90.3,1,0.05,40,127.8,THOL,Mafic,C,5.294118,12.35793,65.424338,2.840156,22.415385,0.126706,0.093985,1.22696,0.645249,49.85,2.227,11.79,18.23,0.25,4.09,7.47,4,0.43,0.192,<0.002,0.03,<0.02,1.2,99.76,77,96,1.8,30,<0.1,0.9,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,294,<20,5,49,47,12.3,197.6,1.2,2,<0.5,0.2,18.2,<1,0.2,4.2,0.4,0.5,6.5,51.3,145.7,9.1,23.6,3.53,18.2,5.58,1.79,7.3,1.4,8.52,1.83,5.77,0.84,5.32,0.85,1.09,VAN09004085,39.2682117,43.50120217,17.23058613,16.403354,23.12626273,22.83126966,2.787931898,10.14762436,Mafic C,THOL Mafic C
609580,74F1164,N,24.9,60.2,11.3,0.8,95.7,1,0.04,50,54.8,THOL,Mafic,C,5.028029,10.325901,51.918931,2.705618,24.08,0.11236,0.065076,1.369249,0.503294,53.14,2.319,11.66,14.98,0.17,3.67,9.34,2,0.09,0.371,<0.002,<0.02,0.02,2,99.77,12,4.4,1.4,49,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,242,<20,5.3,26.7,34,1.9,516.5,<0.1,<1,0.7,0.3,23,<1,0.2,3.7,0.4,0.3,5,44.5,120.4,8.8,22.9,3.43,17.8,5.27,1.93,6.6,1.21,7.7,1.61,4.68,0.71,4.61,0.72,0.59,VAN09004085,42.63773128,40.38722012,16.9750486,13.479004,22.87126577,18.76096651,2.903104657,9.105570029,Mafic C,THOL Mafic C
609588,74F1205,N,30.7,60,10.1,3.1,92.1,1.3,0.35,91.428571,108.7,THOL,Mafic,C,5.007782,9.409479,47.120623,2.752273,23.288462,0.118182,0.108225,1.009188,0.806561,54.61,2.57,12.87,12.57,0.25,4.17,6.39,3.73,0.32,0.489,0.003,0.03,0.32,1.8,99.8,175,35.4,5.3,68,<0.1,<0.5,<0.5,<0.1,0.2,<0.1,<0.01,<0.1,<0.5,183,<20,7.5,23.9,41,11.8,69.9,0.7,<1,0.9,16,20.5,<1,0.1,3.4,0.4,0.5,5.2,44,121.1,6.5,18.3,3,16.6,5.04,2.14,6.95,1.26,7.65,1.64,4.95,0.71,4.62,0.71,1.13,VAN09004085,46.27739935,34.75659491,18.96600573,11.310486,25.24469901,15.74268018,3.217325989,10.3461109,Mafic C,THOL Mafic C
609842,85J0100,N,27.8,63.2,12.7,2,93.9,0.9,0.38,86.842105,61.3,THOL,Mafic,C,4.963441,8.64818,42.924731,3.128527,23.209302,0.134796,0.145773,1.212926,0.975376,47.8,2.325,11.54,19.29,0.26,4.62,8.66,3.99,0.26,0.093,<0.002,0.05,0.33,0.9,99.75,111,25.2,3.1,33,<0.1,10.3,<0.5,<0.1,0.2,0.1,<0.01,<0.1,<0.5,586,<20,3.3,44.7,49,5.5,155.6,0.8,<1,<0.5,0.5,20.4,<1,0.1,3.1,0.2,0.5,4.3,31.9,99.8,5.8,15.8,2.45,12,3.65,1.28,4.83,0.89,5.29,1.18,3.7,0.52,3.43,0.52,0.74,VAN09004086,37.00614116,44.25429872,18.73956012,17.357142,22.63588396,24.15881469,2.910615924,11.46259769,Mafic C,THOL Mafic C
609897,74F0144,N,36.3,70.3,8.6,2.1,92,1.4,0.41,14.634146,203.9,THOL,Mafic,C,4.959677,8.723577,43.266129,3.031073,24.386364,0.124294,0.137741,1.067057,0.953209,49.19,2.48,12.3,17.34,0.22,4.7,6.5,2.07,0.18,0.326,<0.002,0.35,0.06,4.4,99.75,54,58.2,0.7,145,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,451,37,39.9,44.8,42,3.1,102.3,0.3,<1,<0.5,0.3,18.7,<1,0,2.9,0.2,0.5,4.4,35.4,107.3,5.4,15.6,2.43,13.2,3.95,1.51,5.57,0.97,6.05,1.28,3.81,0.52,3.63,0.57,1.14,VAN09004086,39.8070116,40.95313554,19.23985286,15.602532,24.12663541,21.7166328,3.104656986,11.66108423,Mafic C,THOL Mafic C
609590,74F1214,N,25.6,59.2,12.5,2.9,93.4,1,0.17,64.705882,132.5,THOL,Mafic,C,4.885932,6.700389,32.737643,2.724684,24.6,0.110759,0,0.902125,0,49.84,2.63,12.85,15.97,0.2,3.93,7.18,5.36,0.38,0.288,0.01,0.06,0.11,1.1,99.75,64,86.6,3.9,42,<0.1,<0.5,<0.5,<0.1,0.1,<0.1,<0.01,<0.1,<0.5,519,47,20.4,41.8,44,8.8,175.9,0.2,<1,0.7,5.8,17.6,<1,0,2.6,0.2,0,3.5,31.6,86.1,4.1,12,1.91,10.3,3.57,1.29,4.7,0.89,5.43,1.16,3.59,0.54,3.26,0.52,1.02,VAN09004085,43.27163505,39.98887762,16.73948733,14.369806,25.2054687,20.00084347,3.292438658,9.750651284,Mafic C,THOL Mafic C
609581,74F1178,N,34.1,66.1,11,2.2,92.1,1.1,0.2,10,117.3,THOL,Mafic,C,4.685054,7.557677,35.408125,2.852853,23.75,0.12012,0.115942,0.977191,0.838824,46.62,2.683,12.57,17.83,0.23,5.44,8.08,2.93,0.25,0.258,0.012,0.18,<0.02,2.8,99.72,40,54.3,1,62,<0.1,1.2,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,575,62,45.3,44.3,44,8.4,173.3,0.2,<1,<0.5,0.2,18.4,<1,0,3,0.2,0.4,4,33.3,95,4.7,12.4,2.06,10.5,3.62,1.51,4.73,0.9,5.67,1.2,3.53,0.55,3.45,0.54,0.78,VAN09004085,38.62046882,40.23828478,21.1412464,16.043434,24.65624448,22.33030927,3.358788182,13.49708473,Mafic C,THOL Mafic C
609582,74F1182,N,43.3,69.8,9.6,3.8,86.7,1.3,0.3,93.333333,105.2,THOL,Mafic,C,4.65176,7.454689,34.677419,2.766082,23.65,0.116959,0.113636,0.957758,0.838824,46.82,2.728,12.69,17.16,0.25,6.93,7.11,2.48,0.38,0.289,0.01,0.02,0.28,2.9,99.72,74,44.9,1.3,59,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,0.6,493,51,39.4,42.3,44,10.2,106.1,0.5,<1,<0.5,0.1,17.2,<1,0,3.1,0.2,0.4,4,34.2,94.6,4.7,13.3,2.12,11,3.79,1.34,5.11,0.96,5.87,1.29,3.76,0.53,3.52,0.55,0.77,VAN09004085,37.15620292,37.17814144,25.66565564,15.440568,24.89162629,21.49120062,3.415122684,17.19389654,Mafic C,THOL Mafic C
609900,74J0839,N,34.4,63.8,12.2,4.2,79.4,1,0.21,85.714286,100.8,THOL,Mafic,C,4.618752,6.548183,30.244436,2.800676,26.741935,0.10473,0.166667,0.860759,1.352941,46.75,2.741,12.66,17.58,0.28,5.86,10.11,2.08,0.54,0.275,0.012,0.03,0.18,0.8,99.73,69,57.8,3,40,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,549,53,29.4,47.4,47,21.3,102.8,0.3,<1,<0.5,5.8,17.7,<1,0,2.2,0.2,0.5,3.1,29.6,82.9,3.6,11.1,1.77,9.8,3.23,1.29,4.42,0.82,5.23,1.03,3.17,0.46,3,0.48,0.75,VAN09004086,38.31005757,39.2601043,22.42983813,15.818484,24.83278084,22.01720903,3.431397096,14.53913907,Mafic C,THOL Mafic C
609586,74F1196,N,40.9,68.2,10.3,4.6,79.7,1.3,0.1,60,88.2,THOL,Mafic,C,4.584071,7.220077,33.097345,2.807808,25.27027,0.111111,0.113314,0.914405,0.906836,46.84,2.825,12.95,17.28,0.22,6.65,8.38,1.96,0.5,0.285,0.011,0.04,0.06,1.8,99.7,248,31.7,1.5,55,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,518,54,35.8,43.6,45,13.8,149.8,0.8,<1,<0.5,0.4,18.9,<1,0,2.8,0.2,0.4,3.7,33.3,93.5,4.5,12.5,2.12,11.5,3.67,1.51,4.91,0.92,5.71,1.21,3.59,0.53,3.53,0.55,0.78,VAN09004085,37.86829589,37.5349917,24.59671241,15.548544,25.40162021,21.64148874,3.536554832,16.49919365,Mafic C,THOL Mafic C
609895,74F0127,N,35.1,67.2,11.1,4.3,81.9,1.1,0.12,41.666667,162.7,THOL,Mafic,C,4.463405,8.198811,36.594615,2.889222,24.125,0.11976,0.147929,0.933763,1.048529,45.71,2.637,11.77,19.22,0.3,5.51,8.86,2.27,0.5,0.247,0.005,0.07,0.05,2.7,99.72,89,49.9,2.8,110,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,557,37,42.6,42.1,45,10.5,114.2,0.4,<1,<0.5,0.1,17,<1,0,2.9,0.2,0.5,4,33.4,96.5,4.4,12.6,2.06,10.9,3.51,1.45,4.9,0.9,5.47,1.15,3.59,0.5,3.38,0.54,0.81,VAN09004086,36.00028311,42.68250135,21.31721555,17.294156,23.08703242,24.07114662,3.301201803,13.67076045,Mafic C,THOL Mafic C
609663,73S0711,N,28.8,68.1,10.6,1.1,95.1,1,0.37,86.486486,147.4,THOL,Mafic,C,4.369316,9.547511,41.716093,3.014286,19.90566,0.151429,0.095238,0.990557,0.633074,48.07,2.529,11.05,20.83,0.28,4.15,8.26,2.32,0.12,0.15,<0.002,0.05,0.32,2,99.77,42,70.6,1.8,75,<0.1,12.7,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,604,<20,4.1,59.6,54,3.4,98.9,0.6,<1,<0.5,0.3,21.7,<1,0.1,3.4,0.3,0.4,5.3,35,105.5,5.8,16.7,2.59,13,4.15,1.38,5.55,1.05,6.72,1.43,4.27,0.63,4.2,0.62,0.56,VAN09004085,35.40193206,47.78053809,16.81752986,18.742834,21.67474157,26.08751218,3.165998999,10.29648927,Mafic C,THOL Mafic C
609898,74F0624,N,44.9,72.7,7.9,12.9,68.7,1.5,0.06,33.333333,126.7,THOL,Mafic,C,4.208211,10.65331,44.831378,2.939904,24.46,0.120192,0.146341,1.067202,1.006588,50.7,2.728,11.48,17.42,0.26,5.25,5.31,2.55,1.16,0.327,<0.002,0.04,<0.02,2.6,99.76,284,11.1,2.6,113,<0.1,<0.5,0.6,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,323,<20,9.2,33.8,42,19.5,84.3,0.7,<1,<0.5,0.2,17.8,<1,0,3.5,0.3,0.6,5,41.6,122.3,6.1,18.3,2.8,14.8,4.93,1.82,6.32,1.16,7.15,1.5,4.4,0.63,4.1,0.67,0.93,VAN09004086,37.05123703,41.51642485,21.43233812,15.674516,22.51819305,21.81682488,3.415122684,13.0256792,Mafic C,THOL Mafic C
609584,74F1190,N,22,57.5,12.7,1.7,86.3,1,0.22,81.818182,115.9,THOL,Mafic,C,4.015924,8.390167,33.694268,2.645,24.045455,0.11,0.048077,0.879382,0.381283,49.46,3.14,12.61,15.51,0.25,3.36,11.3,1.39,0.22,0.337,0.011,0.04,0.18,2.1,99.71,42,60.6,2.3,53,<0.1,1.2,<0.5,<0.1,0.1,<0.1,<0.01,<0.1,<0.5,587,46,37.1,40.3,53,5.6,584.4,0.2,<1,3.6,0.4,24.3,<1,0,3.1,0.3,0.2,4.4,40,105.8,5.1,14.7,2.46,12.2,4.45,1.81,5.87,1.11,6.57,1.49,4.35,0.65,4.16,0.64,0.96,VAN09004085,43.83504998,41.39105117,14.77389885,13.955898,24.73470509,19.42473903,3.930896345,8.336434686,Mafic C,THOL Mafic C
